HEADER
VTF File Version,1.1
VTF File Type,0
PID,2081276
Generated on,2026-06-29 22:49:25
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2081279

STRUCTURE
Group_Start,User and Internal Events
Dynamic_Row,1,General,User Events from APIs and Internally Generated Events
Group_End,User and Internal Events

MAPPING
605,0:13:94901660810912
737,0:13:94901661032416
3999,0:13:94901661142992
3771,0:13:94901661478864
1184,0:13:94901661505024
379,0:13:94901661798368
1788,0:13:94901661887152
2275,0:13:94901662105568
3104,0:13:94901662179280
2427,0:13:94901662197280
1186,0:13:94901662256000
3645,0:13:94901662433232
609,0:13:94901662440464
3170,0:13:94901662490576
1188,0:13:94901662606208
3329,0:13:94901662719952
2437,0:13:94901662739520
1187,0:13:94901662920672
3302,0:13:94901663084496
464,0:13:94901663215584
2443,0:13:94901663524944
2023,0:13:94901663604112
1190,0:13:94901663792832
2499,0:13:94901663915984
1191,0:13:94901663989728
4063,0:13:94901664088016
1196,0:13:94901664415712
2579,0:13:94901664481232
1193,0:13:94901664512032
441,0:13:94901664522208
1749,0:13:94901664642240
750,0:13:94901664720912
600,0:13:94901664865392
3330,0:13:94901665030096
519,0:13:94901665112032
1194,0:13:94901665222624
2923,0:13:94901665263568
1200,0:13:94901665327920
673,0:13:94901665341408
1195,0:13:94901665501152
3146,0:13:94901665538000
1197,0:13:94901665689568
1201,0:13:94901665697760
1198,0:13:94901665734480
2430,0:13:94901665748640
2303,0:13:94901665977856
1202,0:13:94901665992528
532,0:13:94901666041824
1210,0:13:94901666123744
1206,0:13:94901666284416
614,0:13:94901666397248
3806,0:13:94901666402256
1203,0:13:94901666447328
4334,0:13:94901666652112
1954,0:13:94901666695952
2206,0:13:94901666901984
3103,0:13:94901666996176
1205,0:13:94901667161296
1207,0:13:94901667161760
1866,0:13:94901667218736
1208,0:13:94901667227856
2109,0:13:94901667255008
783,0:13:94901667373024
581,0:13:94901667630976
1211,0:13:94901667634736
2245,0:13:94901667683456
1221,0:13:94901667739424
1212,0:13:94901667793280
2179,0:13:94901668005408
1213,0:13:94901668036576
2822,0:13:94901668057040
1765,0:13:94901668074592
