Iteration,HW_Latency_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms
11810,0.395623,0.067533,0.261837,0.066253
11811,0.279118,0.085201,0.163913,0.030004
11812,0.54,0.089707,0.412616,0.037677
11813,0.293053,0.096493,0.168327,0.028233
11814,0.269727,0.067384,0.16437,0.037973
11815,0.444663,0.06998,0.310813,0.06387
11816,0.333861,0.067081,0.227587,0.039193
11817,0.509473,0.06929,0.379253,0.06093
11818,0.268244,0.066927,0.160877,0.04044
11819,0.342184,0.06917,0.210534,0.06248
11820,0.29798,0.066963,0.19361,0.037407
11821,0.355227,0.069223,0.224724,0.06128
11822,0.25509,0.067303,0.145467,0.04232
11823,0.306444,0.07339,0.189367,0.043687
11824,0.539244,0.069733,0.404694,0.064817
11825,0.317583,0.06584,0.212326,0.039417
11826,0.252219,0.073533,0.130896,0.04779
11827,0.271417,0.06702,0.161117,0.04328
11828,0.313789,0.090166,0.194117,0.029506
11829,0.593334,0.061793,0.497647,0.033894
11830,0.380167,0.071473,0.262671,0.046023
11831,0.34766,0.06788,0.233453,0.046327
11832,0.406208,0.070127,0.254067,0.082014
11833,0.300774,0.06993,0.1943,0.036544
11834,0.293083,0.070487,0.15835,0.064246
11835,0.293003,0.067296,0.188927,0.03678
11836,0.312954,0.072737,0.17658,0.063637
11837,0.293661,0.066927,0.190737,0.035997
11838,0.29451,0.07072,0.16141,0.06238
11839,0.447084,0.066053,0.317874,0.063157
11840,0.279714,0.06717,0.168091,0.044453
11841,0.367557,0.070427,0.233803,0.063327
11842,0.251734,0.068303,0.145911,0.03752
11843,0.274926,0.08985,0.153236,0.03184
11844,0.446863,0.054093,0.327547,0.065223
11845,1.26516,0.070244,1.1498,0.045117
11846,0.966248,0.09767,0.816584,0.051994
11847,0.216363,0.068427,0.117723,0.030213
11848,0.28844,0.06864,0.176917,0.042883
11849,0.249984,0.070064,0.114603,0.065317
11850,0.45678,0.067683,0.32715,0.061947
11851,0.598514,0.085073,0.451961,0.06148
11852,0.225852,0.065173,0.129116,0.031563
11853,0.319374,0.07187,0.18142,0.066084
11854,0.256973,0.067557,0.151946,0.03747
11855,0.78275,0.06981,0.65109,0.06185
11856,0.376441,0.067637,0.270524,0.03828
11857,0.40593,0.076953,0.26358,0.065397
11858,0.248047,0.067097,0.142607,0.038343
11859,0.773737,0.072076,0.621531,0.08013
11860,0.28736,0.067037,0.182523,0.0378
11861,0.468448,0.08703,0.317401,0.064017
11862,0.379211,0.06916,0.245474,0.064577
11863,0.256873,0.085667,0.14135,0.029856
11864,0.430124,0.095374,0.30065,0.0341
11865,0.357621,0.09427,0.201527,0.061824
11866,0.569721,0.104977,0.401827,0.062917
11867,0.4034,0.06783,0.27189,0.06368
11868,0.371043,0.0688,0.239067,0.063176
11869,0.235643,0.0666,0.12563,0.043413
11870,0.357854,0.078187,0.24934,0.030327
11871,0.374619,0.052483,0.256846,0.06529
11872,0.3413,0.077883,0.200357,0.06306
11873,0.281501,0.067474,0.17045,0.043577
11874,0.340294,0.071724,0.205413,0.063157
11875,0.319251,0.079204,0.202887,0.03716
11876,0.318042,0.059013,0.194573,0.064456
11877,0.286173,0.06751,0.179313,0.03935
11878,0.241884,0.069357,0.12741,0.045117
11879,0.482188,0.094044,0.322797,0.065347
11880,0.35521,0.070703,0.23804,0.046467
11881,0.297038,0.094097,0.160707,0.042234
11882,0.25334,0.067863,0.14751,0.037967
11883,0.250817,0.087163,0.129687,0.033967
11884,0.278527,0.06662,0.181287,0.03062
11885,0.411153,0.102943,0.279597,0.028613
11886,0.27906,0.0733,0.166897,0.038863
11887,0.326307,0.056077,0.206147,0.064083
11888,0.303293,0.06798,0.196767,0.038546
11889,0.43783,0.070504,0.30458,0.062746
11890,0.24426,0.07145,0.136473,0.036337
11891,0.341828,0.080734,0.22948,0.031614
11892,0.328984,0.090576,0.206874,0.031534
11893,0.273297,0.071117,0.162463,0.039717
11894,0.318244,0.07059,0.18033,0.067324
11895,0.34813,0.068063,0.236453,0.043614
11896,0.314407,0.070674,0.181133,0.0626
11897,0.249107,0.067574,0.13918,0.042353
11898,0.358478,0.087083,0.233254,0.038141
11899,0.258377,0.088974,0.140247,0.029156
11900,0.309586,0.060063,0.22029,0.029233
11901,0.341747,0.08984,0.203824,0.048083
11902,0.31781,0.09441,0.191087,0.032313
11903,0.455757,0.095677,0.297547,0.062533
11904,0.367241,0.068164,0.26025,0.038827
11905,0.290134,0.08745,0.1729,0.029784
11906,0.283369,0.091517,0.163256,0.028596
11907,0.39195,0.066271,0.297173,0.028506
11908,0.808703,0.085743,0.660683,0.062277
11909,0.258553,0.066767,0.153953,0.037833
11910,0.498776,0.069733,0.361817,0.067226
11911,0.275207,0.067986,0.171517,0.035704
11912,0.315247,0.069533,0.200257,0.045457
11913,0.285704,0.069397,0.17736,0.038947
11914,0.317792,0.084384,0.170711,0.062697
11915,0.57358,0.06922,0.44039,0.06397
11916,0.481814,0.069267,0.334217,0.07833
11917,0.333573,0.06669,0.22935,0.037533
11918,0.232169,0.069113,0.11324,0.049816
11919,0.672193,0.067766,0.528757,0.07567
11920,0.321825,0.071427,0.186841,0.063557
11921,0.479671,0.06505,0.350287,0.064334
11922,0.302886,0.06773,0.195843,0.039313
11923,0.394054,0.087627,0.276214,0.030213
11924,0.273492,0.064456,0.18076,0.028276
11925,0.30099,0.087657,0.172693,0.04064
11926,0.520493,0.06721,0.388847,0.064436
11927,0.326347,0.069837,0.19208,0.06443
11928,0.333624,0.067577,0.227037,0.03901
11929,0.5386,0.069547,0.40635,0.062703
11930,0.330567,0.06955,0.22081,0.040207
11931,0.285854,0.087024,0.168747,0.030083
11932,0.351294,0.097664,0.18916,0.06447
11933,0.28978,0.06783,0.18453,0.03742
11934,0.367243,0.072387,0.248526,0.04633
11935,0.258409,0.067763,0.12596,0.064686
11936,0.338387,0.088886,0.185514,0.063987
11937,0.322154,0.069377,0.208804,0.043973
11938,0.322016,0.08536,0.18922,0.047436
11939,0.289578,0.058294,0.16882,0.062464
11940,0.31089,0.070597,0.178013,0.06228
11941,0.457302,0.090126,0.335783,0.031393
11942,0.35886,0.09076,0.20333,0.06477
11943,0.369613,0.092134,0.213126,0.064353
11944,0.348237,0.09229,0.225683,0.030264
11945,0.349637,0.095587,0.222944,0.031106
11946,0.326333,0.094737,0.20031,0.031286
11947,0.31893,0.065173,0.222084,0.031673
11948,0.25869,0.076013,0.138117,0.04456
11949,0.331203,0.071074,0.197553,0.062576
11950,0.34642,0.071657,0.22796,0.046803
11951,0.2934,0.070033,0.16069,0.062677
11952,0.455834,0.08334,0.331297,0.041197
11953,0.765754,0.073414,0.629014,0.063326
11954,0.266737,0.068883,0.160294,0.03756
11955,0.623223,0.177897,0.40617,0.039156
11956,0.231294,0.06225,0.134657,0.034387
11957,0.342596,0.068133,0.23759,0.036873
11958,0.258034,0.10035,0.127871,0.029813
11959,0.229918,0.068657,0.131284,0.029977
11960,0.381383,0.06355,0.284287,0.033546
11961,0.380951,0.035493,0.311884,0.033574
11962,0.243205,0.059794,0.155511,0.0279
11963,0.207264,0.042064,0.132627,0.032573
11964,0.204854,0.03682,0.13976,0.028274
11965,0.370513,0.047313,0.28303,0.04017
11966,0.327877,0.08897,0.20226,0.036647
11967,0.239914,0.06767,0.13182,0.040424
11968,0.280913,0.072426,0.146817,0.06167
11969,0.367571,0.067477,0.25369,0.046404
11970,0.331113,0.07012,0.21587,0.045123
11971,0.392074,0.092833,0.238171,0.06107
11972,0.421797,0.06752,0.28948,0.064797
11973,0.57178,0.06956,0.437743,0.064477
11974,0.315154,0.06972,0.206604,0.03883
11975,0.369354,0.068897,0.238123,0.062334
11976,0.379559,0.06738,0.251546,0.060633
11977,0.312997,0.06939,0.17876,0.064847
11978,0.33781,0.066313,0.231573,0.039924
11979,0.408033,0.069536,0.290727,0.04777
11980,0.475036,0.066833,0.34566,0.062543
11981,0.301824,0.071777,0.184214,0.045833
11982,0.274654,0.09658,0.148027,0.030047
11983,0.570597,0.068387,0.463987,0.038223
11984,0.333783,0.072293,0.1984,0.06309
11985,0.443638,0.093794,0.31616,0.033684
11986,0.234335,0.068274,0.126067,0.039994
11987,0.288413,0.090753,0.169123,0.028537
11988,0.391434,0.09187,0.238717,0.060847
11989,0.343722,0.068501,0.229744,0.045477
11990,0.373508,0.069703,0.239994,0.063811
11991,0.48097,0.06832,0.34852,0.06413
11992,0.271804,0.089307,0.136767,0.04573
11993,0.249874,0.067594,0.144244,0.038036
11994,0.445704,0.073117,0.308447,0.06414
11995,0.376054,0.086074,0.2321,0.05788
11996,0.445645,0.073486,0.310186,0.061973
11997,0.276527,0.06788,0.16986,0.038787
11998,0.290503,0.08454,0.158347,0.047616
11999,0.45691,0.072537,0.321157,0.063216
12000,0.325891,0.071217,0.192734,0.06194
12001,0.257164,0.08282,0.136547,0.037797
12002,0.249039,0.088787,0.130736,0.029516
12003,0.300643,0.09061,0.181183,0.02885
12004,0.257583,0.095857,0.131886,0.02984
12005,0.294056,0.062563,0.199576,0.031917
12006,0.36017,0.08436,0.24602,0.02979
12007,0.372184,0.050797,0.258597,0.06279
12008,0.337287,0.069867,0.20377,0.06365
12009,0.362054,0.0674,0.250277,0.044377
12010,0.31689,0.069383,0.18449,0.063017
12011,0.289853,0.06652,0.185563,0.03777
12012,0.288846,0.07,0.156673,0.062173
12013,0.345284,0.068957,0.237914,0.038413
12014,0.265557,0.069667,0.146933,0.048957
12015,0.306714,0.070077,0.19909,0.037547
12016,0.343556,0.070073,0.210693,0.06279
12017,0.259006,0.06743,0.153163,0.038413
12018,0.347679,0.06949,0.216566,0.061623
12019,0.247061,0.066363,0.142471,0.038227
12020,0.320367,0.087407,0.203363,0.029597
12021,0.332639,0.045646,0.224167,0.062826
12022,0.388629,0.069246,0.27265,0.046733
12023,0.57906,0.069443,0.478697,0.03092
12024,0.23589,0.087943,0.117327,0.03062
12025,0.381087,0.10573,0.214217,0.06114
12026,0.685903,0.067217,0.556146,0.06254
12027,0.365909,0.071166,0.230653,0.06409
12028,0.4403,0.071627,0.306493,0.06218
12029,0.439924,0.058333,0.316527,0.065064
12030,0.266919,0.070263,0.156406,0.04025
12031,0.323997,0.087767,0.17153,0.0647
12032,0.298787,0.067207,0.192587,0.038993
12033,0.27398,0.084897,0.141946,0.047137
12034,0.321058,0.072497,0.210964,0.037597
12035,0.326921,0.071364,0.175453,0.080104
12036,0.351516,0.09661,0.224353,0.030553
12037,0.292936,0.067367,0.196346,0.029223
12038,0.898071,0.060817,0.771694,0.06556
12039,0.336907,0.097933,0.207831,0.031143
12040,0.319373,0.09644,0.1921,0.030833
12041,0.43556,0.097297,0.306603,0.03166
12042,0.352367,0.100197,0.189237,0.062933
12043,0.288651,0.070127,0.155264,0.06326
12044,0.299474,0.07163,0.1821,0.045744
12045,0.445638,0.069957,0.312511,0.06317
12046,0.298446,0.070153,0.185177,0.043116
12047,0.432028,0.089164,0.312297,0.030567
12048,0.433201,0.098437,0.305684,0.02908
12049,0.263791,0.069717,0.15569,0.038384
12050,0.391844,0.069727,0.251057,0.07106
12051,0.256226,0.06796,0.148573,0.039693
12052,0.281811,0.073057,0.145947,0.062807
12053,0.510098,0.085464,0.36129,0.063344
12054,0.537347,0.070154,0.402933,0.06426
12055,0.269887,0.06812,0.163627,0.03814
12056,0.454194,0.070287,0.304274,0.079633
12057,0.37687,0.095536,0.24306,0.038274
12058,0.263063,0.097384,0.136663,0.029016
12059,0.315404,0.092484,0.19046,0.03246
12060,0.307453,0.068763,0.19968,0.03901
12061,0.312427,0.06993,0.21294,0.029557
12062,0.352978,0.092827,0.229547,0.030604
12063,0.34193,0.09179,0.220047,0.030093
12064,0.289113,0.09366,0.161443,0.03401
12065,0.290056,0.063706,0.196543,0.029807
12066,0.331908,0.058894,0.23954,0.033474
12067,0.429891,0.088914,0.31265,0.028327
12068,0.603497,0.0701,0.470084,0.063313
12069,0.357247,0.057954,0.235723,0.06357
12070,0.321663,0.06766,0.216923,0.03708
12071,0.342134,0.06945,0.208487,0.064197
12072,0.276297,0.087,0.150924,0.038373
12073,0.4665,0.069574,0.349893,0.047033
12074,0.492533,0.066826,0.362747,0.06296
12075,0.463754,0.069717,0.348273,0.045764
12076,0.312161,0.096464,0.186363,0.029334
12077,0.281636,0.094027,0.138916,0.048693
12078,0.41214,0.092107,0.290393,0.02964
12079,0.206427,0.065657,0.11127,0.0295
12080,0.39555,0.09149,0.27426,0.0298
12081,0.361649,0.064783,0.267033,0.029833
12082,0.313714,0.086187,0.197147,0.03038
12083,0.672627,0.067447,0.540787,0.064393
12084,0.361054,0.07254,0.226317,0.062197
12085,0.327314,0.06779,0.220327,0.039197
12086,0.274824,0.07016,0.158184,0.04648
12087,0.326522,0.069954,0.212864,0.043704
12088,0.331896,0.07024,0.19845,0.063206
12089,0.370621,0.067434,0.259437,0.04375
12090,0.337993,0.069267,0.204603,0.064123
12091,0.31281,0.06575,0.183783,0.063277
12092,0.276707,0.086407,0.152877,0.037423
12093,0.28034,0.0876,0.162954,0.029786
12094,0.270863,0.06494,0.17283,0.033093
12095,0.361724,0.088137,0.244324,0.029263
12096,0.415703,0.056427,0.294383,0.064893
12097,0.255396,0.070513,0.134803,0.05008
12098,0.613884,0.079807,0.471197,0.06288
12099,0.311787,0.07004,0.204733,0.037014
12100,0.729611,0.082794,0.582874,0.063943
12101,0.328177,0.0686,0.219067,0.04051
12102,0.492294,0.070917,0.337223,0.084154
12103,0.57681,0.088217,0.42827,0.060323
12104,0.350544,0.07268,0.214487,0.063377
12105,0.303874,0.068027,0.178857,0.05699
12106,0.323231,0.07196,0.206474,0.044797
12107,0.345235,0.097777,0.217564,0.029894
12108,0.246463,0.04413,0.14162,0.060713
12109,0.305463,0.06805,0.20085,0.036563
12110,0.302374,0.086567,0.18482,0.030987
12111,0.231226,0.06613,0.133003,0.032093
12112,0.305254,0.088507,0.186537,0.03021
12113,0.288059,0.094073,0.162226,0.03176
12114,0.313794,0.068134,0.201584,0.044076
12115,0.400821,0.06926,0.267931,0.06363
12116,0.327271,0.083271,0.203507,0.040493
12117,0.2645,0.072053,0.14503,0.047417
12118,0.318652,0.073474,0.181864,0.063314
12119,0.385238,0.070057,0.268027,0.047154
12120,0.39753,0.06914,0.266807,0.061583
12121,0.47273,0.070643,0.370497,0.03159
12122,0.31697,0.086433,0.199597,0.03094
12123,0.31751,0.068903,0.21704,0.031567
12124,0.516078,0.086444,0.396021,0.033613
12125,0.343096,0.0941,0.217336,0.03166
12126,0.311823,0.086383,0.16407,0.06137
12127,0.400529,0.08905,0.278603,0.032876
12128,0.302576,0.067313,0.19907,0.036193
12129,0.349752,0.069413,0.233443,0.046896
12130,0.26581,0.09617,0.140967,0.028673
12131,0.271763,0.097887,0.141983,0.031893
12132,0.311907,0.094603,0.188201,0.029103
12133,0.329071,0.092144,0.175967,0.06096
12134,0.255206,0.08412,0.13023,0.040856
12135,0.316161,0.07085,0.183357,0.061954
12136,0.274555,0.067064,0.161417,0.046074
12137,0.643084,0.071893,0.524954,0.046237
12138,0.31118,0.067623,0.20446,0.039097
12139,0.318724,0.070127,0.182667,0.06593
12140,0.404226,0.067123,0.273793,0.06331
12141,0.4223,0.07004,0.29016,0.0621
12142,0.346617,0.048123,0.23535,0.063144
12143,0.272508,0.07012,0.152404,0.049984
12144,0.374093,0.06975,0.2424,0.061943
12145,0.305647,0.071527,0.17154,0.06258
12146,0.441525,0.085147,0.312664,0.043714
12147,0.35094,0.090323,0.23037,0.030247
12148,0.298813,0.070507,0.19821,0.030096
12149,0.269253,0.08736,0.1516,0.030293
12150,0.23439,0.06671,0.139053,0.028627
12151,0.323643,0.08916,0.195917,0.038566
12152,0.562147,0.084974,0.411993,0.06518
12153,0.302377,0.07021,0.169753,0.062414
12154,0.331864,0.067927,0.22226,0.041677
12155,0.381932,0.070693,0.247803,0.063436
12156,0.287874,0.0707,0.177997,0.039177
12157,0.359257,0.07059,0.223747,0.06492
12158,0.356174,0.066987,0.245074,0.044113
12159,0.460553,0.07289,0.323006,0.064657
12160,0.298254,0.06816,0.167964,0.06213
12161,0.341237,0.068744,0.228277,0.044216
12162,0.362877,0.08525,0.215487,0.06214
12163,0.51234,0.067504,0.38218,0.062656
12164,0.3514,0.085317,0.20385,0.062233
12165,0.386467,0.073517,0.249517,0.063433
12166,0.347503,0.08786,0.226963,0.03268
12167,0.422393,0.06572,0.32801,0.028663
12168,0.335997,0.08774,0.215597,0.03266
12169,0.44276,0.068443,0.30952,0.064797
12170,0.367533,0.069566,0.234317,0.06365
12171,0.39389,0.069853,0.25973,0.064307
12172,0.331093,0.086007,0.193173,0.051913
12173,0.433661,0.047994,0.321487,0.06418
12174,0.446656,0.06944,0.32928,0.047936
12175,0.360048,0.093667,0.220541,0.04584
12176,0.313302,0.097526,0.186593,0.029183
12177,0.493839,0.09443,0.335816,0.063593
12178,0.417334,0.067687,0.286337,0.06331
12179,0.335274,0.071904,0.198843,0.064527
12180,0.319461,0.083687,0.200074,0.0357
12181,0.367884,0.08525,0.250097,0.032537
12182,0.297462,0.068043,0.190996,0.038423
12183,0.398161,0.069814,0.283287,0.04506
12184,0.665468,0.067173,0.561748,0.036547
12185,0.301543,0.08712,0.184893,0.02953
12186,0.400751,0.067907,0.268391,0.064453
12187,0.336466,0.070106,0.199397,0.066963
12188,0.335977,0.067123,0.225297,0.043557
12189,0.441622,0.069977,0.306781,0.064864
12190,0.281766,0.063073,0.15514,0.063553
12191,0.356034,0.06807,0.241834,0.04613
12192,0.428898,0.070774,0.29464,0.063484
12193,0.30479,0.07032,0.195797,0.038673
12194,0.314259,0.070473,0.180933,0.062853
12195,0.36119,0.068396,0.247737,0.045057
12196,0.32455,0.07044,0.189903,0.064207
12197,0.32998,0.068113,0.222107,0.03976
12198,0.343777,0.08617,0.204554,0.053053
12199,0.329987,0.06827,0.217827,0.04389
12200,0.309966,0.070737,0.194696,0.044533
12201,0.622353,0.098226,0.49224,0.031887
12202,0.352257,0.097497,0.22442,0.03034
12203,0.238484,0.044827,0.155777,0.03788
12204,0.296729,0.070306,0.16361,0.062813
12205,0.337624,0.071047,0.224783,0.041794
12206,0.376907,0.071047,0.241947,0.063913
12207,0.571787,0.068233,0.44115,0.062404
12208,0.325874,0.06967,0.193237,0.062967
12209,0.397404,0.0696,0.264287,0.063517
12210,0.29261,0.070053,0.16068,0.061877
12211,0.3215,0.071817,0.208656,0.041027
12212,0.374337,0.072023,0.23819,0.064124
12213,0.291096,0.067716,0.185077,0.038303
12214,0.394551,0.06971,0.259897,0.064944
12215,0.293331,0.068,0.186644,0.038687
12216,0.657715,0.074914,0.517661,0.06514
12217,0.354137,0.074286,0.234677,0.045174
12218,0.399929,0.092273,0.274936,0.03272
12219,0.29207,0.066313,0.194864,0.030893
12220,0.356493,0.089813,0.20027,0.06641
12221,0.350514,0.067517,0.225197,0.0578
12222,0.32926,0.069333,0.196207,0.06372
12223,0.471437,0.06747,0.339907,0.06406
12224,0.395979,0.085124,0.248654,0.062201
12225,0.503332,0.066954,0.370871,0.065507
12226,0.370283,0.06925,0.237013,0.06402
12227,0.308107,0.067117,0.204193,0.036797
12228,0.389984,0.103464,0.225137,0.061383
12229,0.31871,0.06714,0.205667,0.045903
12230,0.344054,0.07005,0.210304,0.0637
12231,0.38885,0.092116,0.263744,0.03299
12232,0.407227,0.070347,0.305057,0.031823
12233,0.435774,0.070877,0.300867,0.06403
12234,0.456541,0.095534,0.329727,0.03128
12235,0.358231,0.095667,0.233617,0.028947
12236,0.335524,0.06371,0.241467,0.030347
12237,0.335411,0.06774,0.224847,0.042824
12238,0.364987,0.071263,0.23167,0.062054
12239,0.305294,0.067213,0.195507,0.042574
12240,0.359344,0.070677,0.22272,0.065947
12241,0.28158,0.064137,0.154383,0.06306
12242,0.364983,0.068254,0.234606,0.062123
12243,0.444464,0.0712,0.309877,0.063387
12244,0.515446,0.067633,0.38431,0.063503
12245,0.320613,0.056923,0.19964,0.06405
12246,0.413817,0.07069,0.279217,0.06391
12247,0.330992,0.068226,0.225213,0.037553
12248,0.34672,0.071304,0.21236,0.063056
12249,0.30163,0.067374,0.18871,0.045546
12250,0.324406,0.0703,0.190223,0.063883
12251,0.37207,0.095287,0.246373,0.03041
12252,0.329234,0.097727,0.2001,0.031407
12253,0.256991,0.067194,0.16099,0.028807
12254,0.30514,0.05801,0.18384,0.06329
12255,0.357225,0.068367,0.243791,0.045067
12256,0.323771,0.072607,0.18643,0.064734
12257,0.3473,0.09255,0.217713,0.037037
12258,0.315914,0.08812,0.19472,0.033074
12259,0.289593,0.06784,0.18271,0.039043
12260,0.492787,0.069613,0.357704,0.06547
12261,0.327994,0.069426,0.221661,0.036907
12262,0.400464,0.06937,0.266507,0.064587
12263,0.32943,0.072424,0.21982,0.037186
12264,0.35196,0.070434,0.21769,0.063836
12265,0.40018,0.083806,0.254104,0.06227
12266,0.299699,0.070596,0.16545,0.063653
12267,0.398194,0.06759,0.267474,0.06313
12268,0.351117,0.069127,0.22002,0.06197
12269,0.332483,0.076157,0.22576,0.030566
12270,0.286689,0.090563,0.166333,0.029793
12271,0.324083,0.0894,0.193476,0.041207
12272,0.260643,0.067463,0.15665,0.03653
12273,0.473487,0.070133,0.33771,0.065644
12274,0.305037,0.067727,0.19211,0.0452
12275,0.345828,0.06971,0.211094,0.065024
12276,0.653727,0.06704,0.50542,0.081267
12277,0.37762,0.088757,0.218533,0.07033
12278,0.33508,0.068294,0.230153,0.036633
12279,0.359511,0.07,0.225334,0.064177
12280,0.333117,0.067633,0.223684,0.0418
12281,0.550873,0.070306,0.41741,0.063157
12282,0.49271,0.06673,0.361507,0.064473
12283,0.319969,0.070586,0.183483,0.0659
12284,0.314497,0.067787,0.204423,0.042287
12285,0.493254,0.06981,0.358677,0.064767
12286,0.400381,0.093397,0.27553,0.031454
12287,0.399981,0.09377,0.275467,0.030744
12288,0.308885,0.067947,0.201851,0.039087
12289,0.334405,0.070527,0.200871,0.063007
12290,0.311671,0.071737,0.201227,0.038707
12291,0.359654,0.084804,0.195447,0.079403
12292,0.491747,0.08145,0.345847,0.06445
12293,0.316923,0.072763,0.19246,0.0517
12294,0.356547,0.098057,0.1948,0.06369
12295,0.47025,0.06883,0.33653,0.06489
12296,0.484997,0.057137,0.363887,0.063973
12297,0.568591,0.067824,0.437371,0.063396
12298,0.395493,0.081843,0.250727,0.062923
12299,0.286633,0.067956,0.180347,0.03833
12300,0.287662,0.061883,0.161963,0.063816
12301,0.282506,0.068406,0.17526,0.03884
12302,0.345793,0.08686,0.229173,0.02976
12303,0.32033,0.094926,0.196177,0.029227
12304,0.284427,0.063627,0.192383,0.028417
12305,0.40345,0.094127,0.244397,0.064926
12306,0.467803,0.06769,0.337343,0.06277
12307,0.556286,0.083263,0.441157,0.031866
12308,0.343081,0.0688,0.240514,0.033767
12309,0.317823,0.059673,0.222097,0.036053
12310,0.335723,0.066766,0.228627,0.04033
12311,0.53021,0.070236,0.394494,0.06548
12312,0.458927,0.067487,0.309554,0.081886
12313,0.440896,0.06932,0.322173,0.049403
12314,0.276147,0.06607,0.169554,0.040523
12315,0.306941,0.06895,0.173587,0.064404
12316,0.364604,0.067317,0.250934,0.046353
12317,0.317054,0.069431,0.185993,0.06163
12318,0.430553,0.08452,0.28438,0.061653
12319,0.318684,0.06917,0.184577,0.064937
12320,0.260668,0.05179,0.175474,0.033404
12321,0.348003,0.085193,0.19608,0.06673
12322,0.30936,0.089717,0.18678,0.032863
12323,0.388601,0.079787,0.246014,0.0628
12324,0.426993,0.07146,0.28382,0.071713
12325,0.43306,0.09243,0.277513,0.063117
12326,0.449081,0.070157,0.33143,0.047494
12327,0.317102,0.066916,0.21191,0.038276
12328,0.39343,0.069803,0.260194,0.063433
12329,0.404994,0.067527,0.272893,0.064574
12330,0.4137,0.06968,0.29909,0.04493
12331,0.341793,0.067797,0.23203,0.041966
12332,0.379478,0.070284,0.24475,0.064444
12333,0.320337,0.067143,0.21416,0.039034
12334,0.954734,0.07114,0.819084,0.06451
12335,0.547837,0.068387,0.414817,0.064633
12336,0.419361,0.089097,0.299111,0.031153
12337,0.449453,0.098787,0.321043,0.029623
12338,0.319634,0.09151,0.165227,0.062897
12339,0.290911,0.068187,0.184397,0.038327
12340,0.348572,0.071643,0.213653,0.063276
12341,0.483707,0.085434,0.334016,0.064257
12342,0.484765,0.070761,0.349904,0.0641
12343,0.31488,0.068113,0.203284,0.043483
12344,0.424566,0.07032,0.29117,0.063076
12345,0.419951,0.067951,0.288657,0.063343
12346,0.308287,0.08135,0.16433,0.062607
12347,0.358458,0.069894,0.243097,0.045467
12348,0.4398,0.10267,0.27461,0.06252
12349,0.302264,0.067134,0.19817,0.03696
12350,0.81239,0.086737,0.663673,0.06198
12351,0.606433,0.067163,0.47708,0.06219
12352,0.343604,0.085874,0.22558,0.03215
12353,0.318781,0.097147,0.192077,0.029557
12354,0.584251,0.062137,0.458204,0.06391
12355,0.457173,0.070046,0.324357,0.06277
12356,0.326244,0.070156,0.211024,0.045064
12357,0.330284,0.071494,0.19492,0.06387
12358,0.468664,0.080034,0.30826,0.08037
12359,0.399522,0.069424,0.265574,0.064524
12360,0.343436,0.09589,0.186083,0.061463
12361,0.308271,0.06979,0.180904,0.057577
12362,0.309804,0.069574,0.194923,0.045307
12363,0.26993,0.06774,0.16247,0.03972
12364,0.34243,0.069723,0.209517,0.06319
12365,0.521501,0.071144,0.386084,0.064273
12366,0.453714,0.071334,0.336646,0.045734
12367,0.462347,0.069014,0.32969,0.063643
12368,0.326541,0.06922,0.212527,0.044794
12369,0.457923,0.09652,0.327493,0.03391
12370,0.389024,0.067474,0.288607,0.032943
12371,0.35568,0.06985,0.21916,0.06667
12372,0.336782,0.067153,0.232066,0.037563
12373,0.465198,0.088287,0.345594,0.031317
12374,0.329807,0.095934,0.20446,0.029413
12375,0.254593,0.042813,0.148547,0.063233
12376,0.344617,0.07021,0.20856,0.065847
12377,0.438586,0.06708,0.307583,0.063923
12378,0.36574,0.07008,0.22989,0.06577
12379,0.36597,0.067223,0.254367,0.04438
12380,0.29171,0.069693,0.15788,0.064137
12381,0.351397,0.066473,0.238434,0.04649
12382,0.415295,0.08779,0.297391,0.030114
12383,0.295091,0.06837,0.193674,0.033047
12384,0.39437,0.070173,0.260414,0.063783
12385,0.355316,0.06798,0.2503,0.037036
12386,0.359823,0.09017,0.239687,0.029966
12387,0.540914,0.099757,0.407117,0.03404
12388,0.337043,0.068303,0.229907,0.038833
12389,0.35278,0.072,0.214256,0.066524
12390,0.315261,0.068154,0.208637,0.03847
12391,0.377227,0.069927,0.244417,0.062883
12392,0.304717,0.06774,0.19884,0.038137
12393,0.335113,0.07209,0.198677,0.064346
12394,0.282427,0.0683,0.175077,0.03905
12395,0.4438,0.070547,0.30809,0.065163
12396,0.361371,0.072521,0.25042,0.03843
12397,0.34935,0.069543,0.216884,0.062923
12398,0.322103,0.08188,0.17623,0.063993
12399,0.401786,0.096193,0.273003,0.03259
12400,0.328311,0.094687,0.202074,0.03155
12401,0.51842,0.06871,0.385783,0.063927
12402,0.500697,0.07189,0.3828,0.046007
12403,0.30144,0.096123,0.17543,0.029887
12404,0.42628,0.095997,0.29592,0.034363
12405,0.319948,0.071511,0.211084,0.037353
12406,0.414564,0.069087,0.28203,0.063447
12407,0.364584,0.066724,0.242953,0.054907
12408,0.3399,0.0711,0.20663,0.06217
12409,0.327946,0.063443,0.198673,0.06583
12410,0.367364,0.111037,0.209187,0.04714
12411,0.40855,0.070994,0.273773,0.063783
12412,0.398374,0.068733,0.266851,0.06279
12413,0.333374,0.069553,0.201874,0.061947
12414,0.292754,0.06712,0.18727,0.038364
12415,0.40441,0.069503,0.273264,0.061643
12416,1.21085,0.06783,1.08201,0.061004
