Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
30613.1,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30657.1,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30701,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30748.2,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30793.4,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30837.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30882.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30926.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30970.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31014.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31059.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31103.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31148.2,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31192.3,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31236.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31280.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31323.8,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31367,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31409.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31453,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31496.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31540.2,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31583.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31627.8,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31672,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31716.1,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31765.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31809.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31853.8,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31898.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31942.6,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
31987.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32031.4,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32075.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32119.5,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32166.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32210.8,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32254.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32299.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32343.3,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32387.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32432,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32476.3,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32520.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32564.9,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32608.4,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32651.3,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32694.2,0,0,1592,12012,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
32737.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
32784,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
32827.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
32871.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
32916.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
32959.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33002.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33045.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33089,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33132.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33175.4,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33219.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33263.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33306.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33350,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33393.2,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33436.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33479.5,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33522.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33566.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33610.4,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33654.4,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33698.4,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33742.3,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33789.5,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33833.9,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33878,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33922,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
33966.4,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34010.7,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34055,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34098.9,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34143.3,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34187.8,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34232.1,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34276.6,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34321,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34365.1,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34409.1,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34453.5,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34497.4,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34542,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34586.9,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34630.1,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34673.4,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34716.6,0,0,1592,12010,9000,849,577,3348,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34761.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34808.8,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34852.9,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34897.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34941.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
34985.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35030,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35074.3,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35118.3,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35162.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35207,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35251.3,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35295.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35339.6,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35384,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35428.8,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35472.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35516.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35560.8,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35605,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35649.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35693.7,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35738.1,0,0,1592,12010,9000,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35782.2,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35829.6,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35876.2,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35922.2,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
35968,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36013.5,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36057.8,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36103.9,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36147.3,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36190.7,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36233.9,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36278.3,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36322.3,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36366.3,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36410.3,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36454.5,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36498.8,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36543.1,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36587.5,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36631.9,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36676.2,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36720.2,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36763.1,0,0,1592,12010,8900,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
36806.3,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
36852.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
36896.3,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
36940.8,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
36984.9,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37029.6,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37072.8,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37115.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37159,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37203.2,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37246.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37290.4,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37333.4,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37376.4,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37419.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37462.8,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37505.8,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37549.4,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37593.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37637.7,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37681.6,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37726.2,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37769.6,0,0,1590,12010,9000,849,575,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37813.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37861.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37905.7,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37949.9,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
37993.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38037.7,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38081.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38125.9,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38170.1,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38214.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38258.6,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38302.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38345.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38388.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38432.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38475.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38518.7,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38561.9,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38606.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38652.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38698.3,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38744.2,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38789.7,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38835.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38883.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38929.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
38974.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39019.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39064.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39108.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39153.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39197.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39241.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39285.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39328.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39372.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39416.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39460.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39505,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39548.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39591.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39635.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39679,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39722.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39765.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39809.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
39853,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
39900.7,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
39945.5,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
39990.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40034.5,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40079.7,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40124.4,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40169.3,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40213.9,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40258.8,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40303.6,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40351.9,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40395.3,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40438.5,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40483.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40528.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40572.9,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40617.5,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40662.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40706.8,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40751.3,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40795.8,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40840.4,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
40885.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
40932.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
40977.6,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41022.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41066.7,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41111.4,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
